panel LE : -0.840315, -5.53173, 1.56966, TE : 0.0042422, -5.49199, 1.55961
12, 1.28369, 0.0196541, 0.0202385
13, 1.32593, 0.0229182, 0.0274997
14, 1.36428, 0.0272645, 0.0324179
15, 1.38934, 0.0337769, 0.0349665
16, 1.39686, 0.0433901, 0.0345037
17, 1.37037, 0.0585801, 0.0303151
18, 1.29747, 0.08165, 0.0218372
19, 1.20237, 0.109611, 0.0104147
panel LE : -0.967549, -5.38269, 2.2033, TE : 0.091768, -5.33581, 2.18245
-1, 0.0404085, 0.0106514, -0.0121231
0, 0.12815, 0.00934253, -0.00764757
1, 0.225163, 0.00906036, -0.00433369
2, 0.328921, 0.00922567, -0.00227259
3, 0.432232, 0.00945062, -0.000166434
4, 0.535361, 0.00973111, 0.00193123
5, 0.640634, 0.010138, 0.0035822
6, 0.753532, 0.0108209, 0.00332881
7, 0.865367, 0.0116052, 0.00293566
8, 0.97927, 0.0126056, 0.0016263
9, 1.09359, 0.013735, -0.000180633
11, 1.26015, 0.016698, 0.00732289
12, 1.28428, 0.0196023, 0.020169
13, 1.32674, 0.0228445, 0.0274335
14, 1.36532, 0.0271627, 0.0323712
15, 1.39066, 0.0336312, 0.0349592
16, 1.39875, 0.0431578, 0.0345527
17, 1.37313, 0.0581939, 0.0304641
18, 1.30065, 0.0811692, 0.0220443
19, 1.20547, 0.109088, 0.0106716
panel LE : -0.97496, -5.37403, 2.24018, TE : 0.0968627, -5.32672, 2.21871
-1, 0.0405791, 0.010654, -0.0121506
0, 0.128287, 0.00932981, -0.00767067
1, 0.225372, 0.00904514, -0.00437453
2, 0.329132, 0.00920937, -0.00231587
3, 0.432455, 0.00943173, -0.000213272
4, 0.535571, 0.00970912, 0.00188581
5, 0.640615, 0.0101082, 0.00358168
6, 0.753177, 0.0107845, 0.00340758
7, 0.86542, 0.0115682, 0.00293072
8, 0.978617, 0.0125616, 0.00178239
9, 1.0933, 0.0136897, -9.80444e-05
11, 1.26105, 0.016656, 0.00716792
12, 1.28489, 0.01955, 0.0200986
13, 1.32753, 0.0227724, 0.0273696
14, 1.36634, 0.0270623, 0.0323254
15, 1.39197, 0.0334856, 0.0349522
16, 1.40062, 0.0429279, 0.0346022
17, 1.37578, 0.0578237, 0.0306056
18, 1.30381, 0.0806912, 0.0222532
19, 1.2084, 0.108579, 0.0109212
panel LE : -0.982371, -5.36537, 2.27707, TE : 0.101957, -5.31763, 2.25496
-1, 0.0406245, 0.010645, -0.0121592
0, 0.12843, 0.00931819, -0.00769445
1, 0.225589, 0.00903109, -0.00441662
2, 0.329347, 0.0091942, -0.00235977
3, 0.43268, 0.00941374, -0.000260532
4, 0.535785, 0.00968803, 0.0018395
5, 0.640597, 0.0100793, 0.00358024
6, 0.752807, 0.0107486, 0.00348951
7, 0.865423, 0.0115314, 0.00293637
8, 0.977962, 0.0125187, 0.00193844
9, 1.09299, 0.013645, -1.12519e-05
11, 1.262, 0.0166123, 0.00700539
12, 1.2855, 0.0194974, 0.0200279
13, 1.3283, 0.0227014, 0.0273079
14, 1.36735, 0.0269624, 0.0322803
15, 1.39326, 0.0333419, 0.0349458
16, 1.40246, 0.0426998, 0.0346528
17, 1.37827, 0.0574779, 0.0307355
18, 1.30701, 0.0802029, 0.022469
19, 1.21105, 0.108132, 0.0111479
panel LE : -0.99011, -5.35571, 2.31408, TE : 0.107332, -5.30768, 2.29143
-1, 0.0406904, 0.0106324, -0.0121713
0, 0.128593, 0.00930608, -0.00772214
1, 0.225823, 0.00901573, -0.00446228
2, 0.329582, 0.00917819, -0.00240829
3, 0.432929, 0.00939496, -0.00031306
4, 0.536026, 0.00966617, 0.00178724
5, 0.640603, 0.0100498, 0.00357282
6, 0.752456, 0.0107116, 0.00356736
7, 0.865384, 0.0114937, 0.00295083
8, 0.977354, 0.0124737, 0.00208533
9, 1.09269, 0.0135995, 7.26602e-05
11, 1.26293, 0.0165706, 0.006844
12, 1.28603, 0.0194504, 0.0199648
13, 1.32909, 0.022631, 0.0272421
14, 1.36842, 0.02686, 0.0322292
15, 1.39475, 0.0331832, 0.0349324
16, 1.40442, 0.0424633, 0.0346996
17, 1.38082, 0.0571298, 0.0308595
18, 1.31034, 0.0797022, 0.022681
19, 1.21356, 0.107716, 0.0113486
panel LE : -1.00014, -5.33795, 2.34916, TE : 0.114776, -5.29094, 2.32683
-1, 0.0407554, 0.0106045, -0.0121844
0, 0.128847, 0.00928208, -0.00776874
1, 0.22611, 0.00898255, -0.00452034
2, 0.329933, 0.00914852, -0.00248281
3, 0.433332, 0.00936239, -0.000398793
4, 0.536436, 0.00963115, 0.00169849
5, 0.640824, 0.0100079, 0.00352093
6, 0.752389, 0.0106625, 0.00358438
7, 0.865423, 0.0114451, 0.00294639
8, 0.977227, 0.0124113, 0.00213517
9, 1.09259, 0.0135481, 0.000107655
11, 1.26356, 0.0165502, 0.00671548
12, 1.28589, 0.0194558, 0.0199741
13, 1.33008, 0.0225683, 0.0271449
14, 1.37006, 0.0267374, 0.0321256
15, 1.39737, 0.0329489, 0.0348638
16, 1.40728, 0.0421693, 0.0347013
17, 1.38375, 0.0567949, 0.0309048
18, 1.3133, 0.0793404, 0.0227442
19, 1.21549, 0.107493, 0.0113583
panel LE : -1.01261, -5.31169, 2.38236, TE : 0.124401, -5.26706, 2.36124
-1, 0.0408074, 0.0105655, -0.0121953
0, 0.129049, 0.00923972, -0.00780789
1, 0.22646, 0.00893408, -0.00459108
2, 0.330392, 0.0091081, -0.00258016
3, 0.434008, 0.00930673, -0.000532765
4, 0.53714, 0.00957279, 0.00155799
5, 0.641233, 0.00995411, 0.00343184
6, 0.752555, 0.0106028, 0.00355312
7, 0.865502, 0.0113903, 0.00292985
8, 0.977426, 0.0123374, 0.00211623
9, 1.09253, 0.0135002, 0.000120931
